id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_pk,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym
urn:lsid:ipni.org:names:77364145-1,(A.Camus) D.L.Fu,Poaceae Arundinaria laotica A.Camus,(A.Camus),390395-1,,,12(2): 96,,,,,,,,,,,,25/06/2025 17:03,26/06/2025 10:17,,,Poaceae,Phyllostachys laotica,Phyllostachys laotica,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 96. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,laotica,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$A.Camus@1381-1@2@bas,,,comb. nov.,,1.3,f,phyllostachys~laotica,poaceaephyllostachys~laotica~,769,wfo-1000082470,,species,,,,
urn:lsid:ipni.org:names:77364146-1,(Hsueh f. & T.P.Yi) D.L.Fu,Poaceae Fargesia hygrophila Hsueh f. & T.P.Yi,(Hsueh f. & T.P.Yi),934784-1,,,12(2): 96,,,,,,,,,,,,25/06/2025 17:06,26/06/2025 09:53,,,Poaceae,Phyllostachys hygrophila,Phyllostachys hygrophila,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 96. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,hygrophila,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$Hsueh f.@35135-1@2@bas$T.P.Yi@15079-1@3@bas,,,comb. nov.,,1.3,f,phyllostachys~hygrophila,poaceaephyllostachys~hygrophila~,770,wfo-1000082471,,species,,,,
urn:lsid:ipni.org:names:77364147-1,Z.H.Feng,,,,,,13(2): 79,,,,,,,,,,,,26/06/2025 02:19,26/06/2025 10:35,,,Amaryllidaceae,Galanthus nothoser. Woropini,Galanthus nothoser. Woropini,Galanthus,,t,f,77364056-1,(Galanthus ser. Alpini Z.H.Feng),,woropini,,,,,,,,,,,,,,,,,,,,,,,,,1471-1,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothoser.,Plant 13(2): 79. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14 Hybrid parents listed as: Galanthus ser. Alpini Z.H.Feng × Galanthus ser. Woronowii Kem.-Nath.,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,galanthusworopini,amaryllidaceaegalanthusworopini~~,771,wfo-1200113548,,series,,,,
urn:lsid:ipni.org:names:77364148-1,Z.H.Feng,,,,,,13(2): 79,,,,,,,,,,,,26/06/2025 02:30,26/06/2025 10:37,,,Agavaceae,Agave nothosect. Deslorae,Agave nothosect. Deslorae,Agave,,t,f,77146825-1,(Agave sect. Deserticolae (Trel.) R.H.Webb & G.D.Starr),,deslorae,,,,,,,,,,,,,,,,,,,,,,,,,325900-2,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosect.,Plant 13(2): 79. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14 [english] Hybrid parents listed as: Agave sect. Deserticolae (Trel.) R.H.Webb & G.D.Starr × Agave sect. Parviflorae Hochstätter.,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,agavedeslorae,agavaceaeagavedeslorae~~,772,wfo-1000082472,,section,,,,
urn:lsid:ipni.org:names:77364149-1,Z.H.Feng,,,,,,13(2): 79,,,,,,,,,,,,26/06/2025 02:32,26/06/2025 10:39,,,Agavaceae,Agave nothosect. Hetemoratae,Agave nothosect. Hetemoratae,Agave,,t,f,77197377-1,(Agave sect. Marmoratae (A.Berger) Thiede & Gideon F.Sm.),,hetemoratae,,,,,,,,,,,,,,,,,,,,,,,,,325900-2,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosect.,Plant 13(2): 79. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14 [english] Hybrid parents stated to be: Agave sect. Heteracanthae Salm-Dyck × Agave sect. Marmoratae (A.Berger) Thiede & Gideon F.Sm.,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,agavehetemoratae,agavaceaeagavehetemoratae~~,773,wfo-1000082473,,section,,,,
urn:lsid:ipni.org:names:77364150-1,(Cif. & Giacom.) Z.H.Feng,Agavaceae × Bravanthes Cif. & Giacom.,(Cif. & Giacom.),1041-1,,,13(2): 79,,,,,,,,,,,,26/06/2025 02:36,26/06/2025 10:42,,,Agavaceae,Agave nothoser. Bravanthes,Agave nothoser. Bravanthes,Agave,,t,f,,,,bravanthes,,,,,,,,,,,,,,,,,,,,,,,,null:,325900-2,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothoser.,Plant 13(2): 79. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14,,,11,,,,f,t,,,,,,,Z.H.Feng@20048642-1@1@aut$Giacom.@3126-1@3@bas$Cif.@17265-1@2@bas,,,comb. et stat. nov.,,1.3,f,agavebravanthes,agavaceaeagavebravanthes~~,774,wfo-1200113549,,series,,,,
urn:lsid:ipni.org:names:77364151-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 02:38,26/06/2025 10:44,,,Asteraceae,Arctium nothosect. Pecarctium,Arctium nothosect. Pecarctium,Arctium,,t,f,"77112865-1,988808-1","(Arctium sect. Pectinata (C.Winkl.) S.López, Romasch., Susanna & N.Garcia × Arctium sect. Pseudarctium (Juz.) Duist.)",,pecarctium,,,,,,,,,,,,,,,,,,,,,,,,,330041-2,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosect.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14 [english],,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,arctiumpecarctium,asteraceaearctiumpecarctium~~,775,wfo-1000082474,,section,,,,
urn:lsid:ipni.org:names:77364152-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 02:40,26/06/2025 10:46,,,Asteraceae,Artemisia nothosubgen. Artinthium,Artemisia nothosubgen. Artinthium,Artemisia,,t,f,1056033-2,(Artemisia subgen. Absinthium (Mill.) Less.),,artinthium,,,,,,,,,,,,,,,,,,,,,,,,,30001021-2,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosubgen.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14 Hybrid parents stated to be: Artemisia subgen. Absinthium (Mill.) Less. × Artemisia subgen. Artemisia.,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,artemisiaartinthium,asteraceaeartemisiaartinthium~~,776,wfo-1200113550,,subgenus,,,,
urn:lsid:ipni.org:names:77364153-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 02:42,26/06/2025 10:47,,,Asteraceae,Artemisia nothosubgen. Dracunthium,Artemisia nothosubgen. Dracunthium,Artemisia,,t,f,"1056033-2,60439430-2",(Artemisia subgen. Absinthium (Mill.) Less. × Artemisia subgen. Dracunculus (Besser) Rydb.),,dracunthium,,,,,,,,,,,,,,,,,,,,,,,,,30001021-2,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosubgen.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,artemisiadracunthium,asteraceaeartemisiadracunthium~~,777,wfo-1200113551,,subgenus,,,,
urn:lsid:ipni.org:names:77364154-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 02:43,26/06/2025 10:50,,,Asteraceae,Artemisia nothosubgen. Ponculus,Artemisia nothosubgen. Ponculus,Artemisia,,t,f,"60439430-2,77332822-1",(Artemisia subgen. Dracunculus (Besser) Rydb. × Artemisia subgen. Ponticae B.H.Jiao & T.G.Gao),,ponculus,,,,,,,,,,,,,,,,,,,,,,,,,30001021-2,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosubgen.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14 [english],,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,artemisiaponculus,asteraceaeartemisiaponculus~~,778,wfo-1200113552,,subgenus,,,,
urn:lsid:ipni.org:names:77364155-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 02:45,26/06/2025 10:52,,,Asteraceae,Artemisia nothosubgen. Sesinthium,Artemisia nothosubgen. Sesinthium,Artemisia,,t,f,"1056033-2,328221-2",(Artemisia subgen. Absinthium (Mill.) Less. × Artemisia subgen. Seriphidium Besser ex Less.),,sesinthium,,,,,,,,,,,,,,,,,,,,,,,,,30001021-2,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosubgen.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,artemisiasesinthium,asteraceaeartemisiasesinthium~~,779,wfo-1200113553,,subgenus,,,,
urn:lsid:ipni.org:names:77364156-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 02:47,26/06/2025 10:54,,,Asteraceae,Baccharis nothosect. Pedifoliae,Baccharis nothosect. Pedifoliae,Baccharis,,t,f,"312462-2,302197-2",(Baccharis sect. Pedicellatae Heering × Baccharis sect. Cuneifoliae DC.),,pedifoliae,,,,,,,,,,,,,,,,,,,,,,,,,331378-2,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosect.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,baccharispedifoliae,asteraceaebaccharispedifoliae~~,780,wfo-1000082475,,section,,,,
urn:lsid:ipni.org:names:77364157-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 02:51,26/06/2025 10:55,,,Asteraceae,Cousinia nothosect. Alpiopsis,Cousinia nothosect. Alpiopsis,Cousinia,,t,f,60442067-2,(Cousinia sect. Alpinae Bunge),,alpiopsis,,,,,,,,,,,,,,,,,,,,,,,,,8416-1,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosect.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14 Hybrid parents stated to be: Cousinia sect. Alpinae Bunge × Cousinia sect. Jurineopsis (Juz.)Tscherneva,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,cousiniaalpiopsis,asteraceaecousiniaalpiopsis~~,781,wfo-1000082476,,section,,,,
urn:lsid:ipni.org:names:77364158-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 02:52,26/06/2025 10:57,,,Asteraceae,Cousinia nothosect. Coronopsis,Cousinia nothosect. Coronopsis,Cousinia,,t,f,42282-1,(Cousinia sect. Coronophora Rech.f.),,coronopsis,,,,,,,,,,,,,,,,,,,,,,,,,8416-1,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosect.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14 Hybrid parents stated to be: Cousinia sect. Coronophora (Juz.)Rech. f. × Cousinia sect. Jurineopsis (Juz.)Tscherneva,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,cousiniacoronopsis,asteraceaecousiniacoronopsis~~,782,wfo-1000082477,,section,,,,
urn:lsid:ipni.org:names:77364159-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 02:54,26/06/2025 10:58,,,Asteraceae,Cousinia nothosect. Cynarocaules,Cousinia nothosect. Cynarocaules,Cousinia,,t,f,"60442063-2,60442069-2",(Cousinia sect. Leiocaules Bunge × Cousinia sect. Cynaroides Bunge),,cynarocaules,,,,,,,,,,,,,,,,,,,,,,,,,8416-1,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosect.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,cousiniacynarocaules,asteraceaecousiniacynarocaules~~,783,wfo-1000082478,,section,,,,
urn:lsid:ipni.org:names:77364160-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 02:56,26/06/2025 11:00,,,Asteraceae,Cousinia nothosect. Cynaroferae,Cousinia nothosect. Cynaroferae,Cousinia,,t,f,"60442069-2,60442057-2",(Cousinia sect. Cynaroides Bunge × Cousinia sect. Pugioniferae Bunge),,cynaroferae,,,,,,,,,,,,,,,,,,,,,,,,,8416-1,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosect.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,cousiniacynaroferae,asteraceaecousiniacynaroferae~~,784,wfo-1000082479,,section,,,,
urn:lsid:ipni.org:names:77364161-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 02:57,26/06/2025 11:01,,,Asteraceae,Cousinia nothosect. Pulchecarpae,Cousinia nothosect. Pulchecarpae,Cousinia,,t,f,"42293-1,60442065-2",(Cousinia sect. Pulchellae Rech.f. × Cousinia sect. Microcarpae Bunge),,pulchecarpae,,,,,,,,,,,,,,,,,,,,,,,,,8416-1,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosect.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,cousiniapulchecarpae,asteraceaecousiniapulchecarpae~~,785,wfo-1000082480,,section,,,,
urn:lsid:ipni.org:names:77364162-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 02:59,26/06/2025 11:02,,,Asteraceae,Cousinia nothosect. Pulchepinae,Cousinia nothosect. Pulchepinae,Cousinia,,t,f,"42293-1,60442067-2",(Cousinia sect. Pulchellae Rech.f. × Cousinia sect. Alpinae Bunge),,pulchepinae,,,,,,,,,,,,,,,,,,,,,,,,,8416-1,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosect.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,cousiniapulchepinae,asteraceaecousiniapulchepinae~~,786,wfo-1000082481,,section,,,,
urn:lsid:ipni.org:names:77364163-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 03:00,26/06/2025 11:03,,,Asteraceae,Cousinia nothosect. Serracousinia,Cousinia nothosect. Serracousinia,Cousinia,,t,f,60442058-2,(Cousinia sect. Serratuloides Bunge),,serracousinia,,,,,,,,,,,,,,,,,,,,,,,,,8416-1,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosect.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14 Hybrid parents stated to be: Cousinia sect. Eriocousinia Tscherneva × Cousinia sect. Serratuloides Bunge,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,cousiniaserracousinia,asteraceaecousiniaserracousinia~~,787,wfo-1000082482,,section,,,,
urn:lsid:ipni.org:names:77364164-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 03:02,26/06/2025 11:05,,,Asteraceae,Cousinia nothosect. Sphaeroides,Cousinia nothosect. Sphaeroides,Cousinia,,t,f,"60442058-2,60442059-2",(Cousinia sect. Serratuloides Bunge × Cousinia sect. Sphaerocephalae Bunge),,sphaeroides,,,,,,,,,,,,,,,,,,,,,,,,,8416-1,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosect.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,cousiniasphaeroides,asteraceaecousiniasphaeroides~~,788,wfo-1000082483,,section,,,,
urn:lsid:ipni.org:names:77364165-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 03:04,26/06/2025 11:26,,,Asteraceae,Liatris nothosect. Gramago,Liatris nothosect. Gramago,Liatris,,t,f,60439582-2,(Liatris sect. Graminifolium G.L.Nesom),,gramago,,,,,,,,,,,,,,,,,,,,,,,,,325929-2,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosect.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14 Hybrid parents stated to be: Liatris sect. Graminifolium G.L.Nesom × Liatris sect. Suprago (Gaertn.) DC.,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,liatrisgramago,asteraceaeliatrisgramago~~,789,wfo-1000082484,,section,,,,
urn:lsid:ipni.org:names:77364166-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 03:06,26/06/2025 11:27,,,Asteraceae,Liatris nothosect. Liafolium,Liatris nothosect. Liafolium,Liatris,,t,f,60439582-2,(Liatris sect. Graminifolium G.L.Nesom),,liafolium,,,,,,,,,,,,,,,,,,,,,,,,,325929-2,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosect.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14 Hybrid parents stated to be: Liatris sect. Graminifolium G.L.Nesom × Liatris sect. Liatris,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,liatrisliafolium,asteraceaeliatrisliafolium~~,790,wfo-1000082485,,section,,,,
urn:lsid:ipni.org:names:77364167-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 03:17,26/06/2025 11:30,,,Asteraceae,Liatris nothosect. Lirago,Liatris nothosect. Lirago,Liatris,,t,f,60439580-2,(Liatris sect. Vorago G.L.Nesom),,lirago,,,,,,,,,,,,,,,,,,,,,,,,,325929-2,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothosect.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14 Hybrid parents stated to be: Liatris sect. Liatris × Liatris sect. Vorago G.L.Nesom,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,liatrislirago,asteraceaeliatrislirago~~,791,wfo-1000082486,,section,,,,
urn:lsid:ipni.org:names:77364168-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 03:18,26/06/2025 11:34,,,Asteraceae,Liatris nothoser. Elerago,Liatris nothoser. Elerago,Liatris,,t,f,"60439579-2,60439580-2",(Liatris ser. Elegantes (Alexander) Gaiser ex G.L.Nesom × Liatris sect. Vorago G.L.Nesom),,elerago,,,,,,,,,,,,,,,,,,,,,,,,,325929-2,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothoser.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,liatriselerago,asteraceaeliatriselerago~~,792,wfo-1200113554,,series,,,,
urn:lsid:ipni.org:names:77364169-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 03:20,02/07/2025 16:43,,,Asteraceae,Liatris nothoser. Lirago,Liatris nothoser. Lirago,Liatris,,t,f,60439580-2,(Liatris sect. Vorago G.L.Nesom),,lirago,,,,,,,,,,,,,,,,,,,,,,,,null:,325929-2,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothoser.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],"doi:10.11648/j.plant.20251302.14 Publ. as a comb. nov. based on the simultaneously published Liatris nothosect. Lirago Z.H.Feng, but a basionym must be a 'previously published name' (Art. 6.10., ICN (2018)). Validly published as a tax. nov. (see Art. 36.3., ICN (2018)). Hybrid parents stated to be: 'Liatris ser. Liatris × Liatris sect. Vorago G. L. Nesom'.",,,8,,,,f,t,,,,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.4,f,liatrislirago,asteraceaeliatrislirago~~,793,wfo-1200113555,,series,,,,
urn:lsid:ipni.org:names:77364170-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 03:22,26/06/2025 11:35,,,Asteraceae,Liatris nothoser. Punosae,Liatris nothoser. Punosae,Liatris,,t,f,"60436820-2,60436819-2",(Liatris ser. Punctatae (Alexander) Gaiser ex Fernald × Liatris ser. Scariosae (Alexander) Gaiser ex Fernald),,punosae,,,,,,,,,,,,,,,,,,,,,,,,,325929-2,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothoser.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,liatrispunosae,asteraceaeliatrispunosae~~,794,wfo-1200113556,,series,,,,
urn:lsid:ipni.org:names:77364171-1,Z.H.Feng,,,,,,13(2): 80,,,,,,,,,,,,26/06/2025 03:24,26/06/2025 11:36,,,Asteraceae,Liatris nothoser. Scrago,Liatris nothoser. Scrago,Liatris,,t,f,60436819-2,(Liatris ser. Scariosae (Alexander) Gaiser ex Fernald),,scrago,,,,,,,,,,,,,,,,,,,,,,,,,325929-2,Plant,urn:lsid:ipni.org:publications:20044785-1,2025,2025 [20 Jun 2025],[20 Jun 2025],Z.H.Feng,nothoser.,Plant 13(2): 80. 2025 [20 Jun 2025] [epublished],[epublished],doi:10.11648/j.plant.20251302.14 Hybrid parents stated to be: Liatris ser. Scariosae (Alexander) Gaiser ex Fernald × Liatris sect. Suprago (Gaertn.) DC.,,,8,,,,f,t,,,N/A,,,,Z.H.Feng@20048642-1@1@aut,,,tax. nov.,,1.3,f,liatrisscrago,asteraceaeliatrisscrago~~,795,wfo-1200113557,,series,,,,
