id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_pk,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym,New,IPNI_PUB,ipniurl,ipniLabel
urn:lsid:ipni.org:names:77371024-1,"Damián, H.Garzón & A.Bentley",,,,,,110: 351,,20,,10,,280,2024,,H. Garzón,,,23/10/2025 13:47,25/11/2025 11:25,"Colombia (Western South America, Southern America);Ecuador (Western South America, Southern America);",W,Orchidaceae,Vanilla sekut,Vanilla sekut,Vanilla,,f,f,,,,,,,,3,10,47,"Ecuador, Morona Santiago: Limón Indanza, San Antonio, 887 m",78,16,13,,,,,,S,,,,,,,,,30007419-2,Ann. Missouri Bot. Gard.,urn:lsid:ipni.org:publications:1-2,2025,2025 [21 Oct 2025],[21 Oct 2025],"Damián, H.Garzón & A.Bentley",spec.,Ann. Missouri Bot. Gard. 110: 351. 2025 [21 Oct 2025] [epublished],[epublished],"doi:10.3417/2025992 [english] Etymology: name honours the Shuar people of the Amazonian regions of Peru and Ecuador, where the species was first found, and derives from 'sekut', the Shuar word for vanilla.",,,11,sekut,,,f,t,,holotype HUTPL HUTPL-15404,,,,,H.Garzón@20050076-1@2@aut$A.Bentley@20093922-1@3@aut$Damián@20029805-1@1@aut,,,tax. nov.,,1.4,f,vanilla~sekut,orchidaceaevanilla~sekut~,2054,wfo-1000085568,,species,,,,,Yes,Ann. Missouri Bot. Gard. 110: 351 (2025),https://www.ipni.org/n/77371024-1,IPNI Record: 77371024-1
urn:lsid:ipni.org:names:77371251-1,"Betancur, Aguirre-Santoro & Llanos-Prieto",,,,,,725(3): 273,,4,,4,,1165,1989,,"J.Betancur, R.Callejas, O.Escobar &amp; J.Quintero",,,28/10/2025 09:37,17/11/2025 13:38,"Colombia (Western South America, Southern America)",W,Bromeliaceae,Greigia antioquiensis,Greigia antioquiensis,Greigia,,f,f,,,,,,,,6,27,55,"Antioquia: municipio Urrao, Páramo de Frontino, colecciones hechas en 'Llano Grande', bosques alrededor de la casa de 'Llano Grande', Cordillera Occidental, 3200 m",76,4,35,,,,,,N,,,,,,,,,4938-1,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [24 Oct 2025],[24 Oct 2025],"Betancur, Aguirre-Santoro & Llanos-Prieto",spec.,Phytotaxa 725(3): 273. 2025 [24 Oct 2025] [epublished],[epublished],"doi:10.11646/phytotaxa.725.3.3 [english] Etymology: 'The specific epithet refers to the department of Antioquia in Colombia, to which this species is endemic.'",,,11,antioquiensis,,,f,t,,holotype COL;isotype HUA;isotype JAUM;isotype MO;isotype NY;isotype US,,,,,Betancur@35801-1@1@aut$Aguirre-Santoro@20018979-1@2@aut$Llanos-Prieto@20094052-1@3@aut,,,tax. nov.,,1.2,f,greigia~antioquiensis,bromeliaceaegreigia~antioquiensis~,1376,wfo-1000085570,,species,,,,,Yes,Phytotaxa 725(3): 273 (2025),https://www.ipni.org/n/77371251-1,IPNI Record: 77371251-1
urn:lsid:ipni.org:names:77371271-1,Echtern. & R.Ramos,,,,,,726(1): 22,,8,,7,,2266,2012,,"L.Echternacht, T.V.Bastos &amp; J.Pimenta",,,29/10/2025 09:24,17/11/2025 10:41,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",,Eriocaulaceae,Comanthera gandarela,Comanthera gandarela,Comanthera,,f,f,,,,,,,,20,7,8,"Santa Bárbara, Serra do Gandarela, próximo ao vilarejo do Palmital, 1585 m",43,39,16,,,,,,S,,,,,,,,,297129-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [29 Oct 2025],[29 Oct 2025],Echtern. & R.Ramos,spec.,Phytotaxa 726(1): 22. 2025 [29 Oct 2025] [epublished],[epublished],doi:10.11646/phytotaxa.726.1.2 [english] Etymology: the specific epithet is named for the Serra do Gandarela National Park.,,,11,gandarela,,,f,t,,holotype OUPR;isotype BHCB;isotype HUFU;isotype UEC,,,,,Echtern.@20017604-1@1@aut$R.Ramos@20094055-1@2@aut,,,tax. nov.,,1.3,f,comanthera~gandarela,eriocaulaceaecomanthera~gandarela~,1358,wfo-1000085578,,species,,,,,Yes,Phytotaxa 726(1): 22 (2025),https://www.ipni.org/n/77371271-1,IPNI Record: 77371271-1
urn:lsid:ipni.org:names:77371306-1,"Harsh Singh, D.Lepcha, Hajong & A.Chettri",,,,,,726(2): 104,,12,,6,,55,2025,,Dharmit Lepcha,,,30/10/2025 09:38,17/11/2025 10:57,"Sikkim (East Himalaya, Indian Subcontinent, Asia-Tropical)",E,Gentianaceae,Swertia nectariconnata,Swertia nectariconnata,Swertia,,f,f,,,,,,,,27,29,20,"North Sikkim, Myong, Tara Dho, 3512 m",88,38,38,,,,,,N,,,,,,,,,30002722-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [30 Oct 2025],[30 Oct 2025],"Harsh Singh, D.Lepcha, Hajong & A.Chettri",spec.,"Phytotaxa 726(2): 104. 2025 [30 Oct 2025] , as 'nectariconnatus' [epublished]",", as 'nectariconnatus' [epublished]",doi:10.11646/phytotaxa.726.2.5 [english] Etymology: the specific epithet refers to the presence of unique connate nectaries at the base of the petals.,,,11,nectariconnata,,,f,t,,holotype SU;isotype BHSC,,,,,A.Chettri@20047143-1@4@aut$Hajong@20071303-1@3@aut$Harsh Singh@20030091-1@1@aut$D.Lepcha@20094056-1@2@aut,,,tax. nov.,,1.2,f,swertia~nectariconnata,gentianaceaeswertia~nectariconnata~,1359,wfo-1000085602,,species,,,,,Yes,Phytotaxa 726(2): 104 (2025),https://www.ipni.org/n/77371306-1,IPNI Record: 77371306-1
urn:lsid:ipni.org:names:77371308-1,Sarval. & Ramas.,,,,,,726(2): 111,,16,,6,,GUD 1201,2025,,A.Sarvalingam &amp; R.Ramasubbu,,,30/10/2025 09:48,17/11/2025 11:02,"Tamil Nadu (India, Indian Subcontinent, Asia-Tropical)",E,Violaceae,Afrohybanthus mahalingamii,Afrohybanthus mahalingamii,Afrohybanthus,,f,f,,,,,,,,10,39,49,"Coimbatore District, Pollachi, NGM College campus, 279 m",76,59,42,,,,,,N,,,,,,,,,77150385-1,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [30 Oct 2025],[30 Oct 2025],Sarval. & Ramas.,spec.,Phytotaxa 726(2): 111. 2025 [30 Oct 2025] [epublished],[epublished],doi:10.11646/phytotaxa.726.2.6 [english] Etymology: the specific epithet is named in honour of Dr.N.Mahalingam.,,,11,mahalingamii,,,f,t,,holotype MH;isotype GUD,,,,,Sarval.@20028289-1@1@aut$Ramas.@20027955-1@2@aut,,,tax. nov.,,1.2,f,afrohybanthus~mahalingamii,violaceaeafrohybanthus~mahalingamii~,1360,wfo-1000085605,,species,,,,,Yes,Phytotaxa 726(2): 111 (2025),https://www.ipni.org/n/77371308-1,IPNI Record: 77371308-1
urn:lsid:ipni.org:names:77371284-1,De Bellard & Hervás,,,,,,19(1): 110,,15,,5,,,2023,,I.de Bellard,,,29/10/2025 16:04,03/11/2025 08:48,"Spain (Spain, Southwestern Europe, Europe)",,Cistaceae,Cistus × sanctae-helenae,Cistus × sanctae-helenae,Cistus,,t,f,"168435-1,168336-1",(Cistus populifolius L. × Cistus laurifolius L.),,,,,,,,,"Santa Elena, Collado de los Jardines, hacia Aldeaquemada. 880 m",,,,,,,,,,,,,,,,,,30101376-2,Micobot. Jaén,urn:lsid:ipni.org:publications:20027113-1,2024,2024 [31 Mar 2024],[31 Mar 2024],De Bellard & Hervás,spec.,Micobot. Jaén 19(1): 110. 2024 [31 Mar 2024] [epublished],[epublished],,,,10,sanctae-helenae,,,f,t,,holotype SESTAO 26006,,,,,Hervás@20009129-1@2@aut$De Bellard@20045031-1@1@aut,,,tax. nov.,,1.5,f,cistus~sanctae-helenae,cistaceaecistus~sanctae-helenae~,23,wfo-1000085611,,species,,,,,Yes,Micobot. Jaén 19(1): 110 (2024),https://www.ipni.org/n/77371284-1,IPNI Record: 77371284-1
urn:lsid:ipni.org:names:77371317-1,Hopper,,,,,,36: 189,,30,,9,,6154,1987,,S.D. Hopper,,,30/10/2025 11:16,17/11/2025 16:41,"Western Australia (Western Australia, Australia, Australasia)",,Haemodoraceae,Anigozanthos knappiorum,Anigozanthos knappiorum,Anigozanthos,,f,f,,,,,,,,,,,"West of Ravensthorpe, precise locality withheld for conservation reasons",,,,,,,,,,,,,,,,,,19442-1,Nuytsia,urn:lsid:ipni.org:publications:1029-2,2025,2025 [25 Sep 2025],[25 Sep 2025],Hopper,spec.,Nuytsia 36: 189. 2025 [25 Sep 2025] [epublished],[epublished],doi:10.58828/nuy01088 [english] Etymology: named for members of the Merningar Bardok Knapp family who have contributed greatly to  recent understanding of caring for country from a cultural perspective along the south coast.,,,11,knappiorum,,,f,t,,holotype PERTH 09214283,,,,,Hopper@12178-1@1@aut,,,tax. nov.,,1.3,f,anigozanthos~knappiorum,haemodoraceaeanigozanthos~knappiorum~,1404,wfo-1000085614,,species,,,,,Yes,Nuytsia 36: 189 (2025),https://www.ipni.org/n/77371317-1,IPNI Record: 77371317-1
urn:lsid:ipni.org:names:77371323-1,Hopper,,,,,,36: 198,,29,,11,,8682,2005,,S.D. Hopper,,,30/10/2025 16:10,18/11/2025 09:57,"Western Australia (Western Australia, Australia, Australasia)",,Haemodoraceae,Anigozanthos yorlining,Anigozanthos yorlining,Anigozanthos,,f,f,,,,,,,,,,,"Mount Arid, southwest ridge, Cape Arid National Park,122 km east of Esperance",,,,,,,,,,,,,,,,,,19442-1,Nuytsia,urn:lsid:ipni.org:publications:1029-2,2025,2025 [25 Sep 2025],[25 Sep 2025],Hopper,spec.,Nuytsia 36: 198. 2025 [25 Sep 2025] [epublished],[epublished],"doi:10.58828/nuy01088 [english] Etymology: name from the Noongar word for Cape Arid – Yorlining, as a noun in apposition - as a mark of respect for the Noongar people of Cape Arid.",,,11,yorlining,,,f,t,,holotype PERTH 09283722,,,,,Hopper@12178-1@1@aut,,,tax. nov.,,1.2,f,anigozanthos~yorlining,haemodoraceaeanigozanthos~yorlining~,1522,wfo-1000085617,,species,,,,,Yes,Nuytsia 36: 198 (2025),https://www.ipni.org/n/77371323-1,IPNI Record: 77371323-1
urn:lsid:ipni.org:names:77371336-1,"Presser, C.Steiu & Anghelescu",,,,,,42(1): 169,,15,,7,,,2024,,Helmut Presser,,,31/10/2025 11:50,03/11/2025 06:45,"Romania (Southeastern Europe, Europe)",,Orchidaceae,Epipactis sinaiana,Epipactis sinaiana,Epipactis,,f,f,,,,,,,,,,,"BUcegi National Park, ROSCI0013 Bucegi Natura 2000 (Dâmboviţa, Moroeni, Bucegi), west of Sinaia, 1073 m",,,,,,,,,,,,,,,,,,329384-2,Ber. Arbeitskreis. Heimische Orchid.,urn:lsid:ipni.org:publications:20000083-1,2025,2025 [3 Sep 2025],[3 Sep 2025],"Presser, C.Steiu & Anghelescu",spec.,Ber. Arbeitskreis. Heimische Orchid. 42(1): 169. 2025 [3 Sep 2025] ,,[english] Etymology: the specific epithet is named for the Romanian town of Sinaia.,,,10,sinaiana,,,f,t,,holotype CL,,,,,Anghelescu@20046124-1@3@aut$C.Steiu@20094061-1@2@aut$Presser@39162-1@1@aut,,,tax. nov.,,1.2,f,epipactis~sinaiana,orchidaceaeepipactis~sinaiana~,19,wfo-1000085628,,species,,,,,Yes,Ber. Arbeitskreis. Heimische Orchid. 42(1): 169 (2025),https://www.ipni.org/n/77371336-1,IPNI Record: 77371336-1
urn:lsid:ipni.org:names:77371337-1,Presser & S.Hertel,,,,,,42(1): 233,,30,,7,,,2018,,Helmut Presser,,,31/10/2025 12:06,03/11/2025 06:45,"Italy (Italy, Southeastern Europe, Europe)",,Orchidaceae,Epipactis bicolor,Epipactis bicolor,Epipactis,,f,f,,,,,,,,,,,"Campania, N Piedimonte Matese, 1020 m",,,,,,,,,,,,,,,,,,329384-2,Ber. Arbeitskreis. Heimische Orchid.,urn:lsid:ipni.org:publications:20000083-1,2025,2025 [03 Sep 2025],[03 Sep 2025],Presser & S.Hertel,spec.,Ber. Arbeitskreis. Heimische Orchid. 42(1): 233. 2025 [03 Sep 2025] ,,[english] Etymology: the specific epithet is named for the two-coloured sepals this species possesses.,,,10,bicolor,,,f,t,,holotype UNIBAS,,,,,Presser@39162-1@1@aut$S.Hertel@40401-1@2@aut,,,tax. nov.,,1.2,f,epipactis~bicolor,orchidaceaeepipactis~bicolor~,17,wfo-1000085629,,species,,,,,Yes,Ber. Arbeitskreis. Heimische Orchid. 42(1): 233 (2025),https://www.ipni.org/n/77371337-1,IPNI Record: 77371337-1
urn:lsid:ipni.org:names:77371338-1,S.Hertel,,,,,,42(1): 240,,22,,6,,,2021,,Stefan Hertel,,,31/10/2025 12:14,03/11/2025 06:45,"Italy (Italy, Southeastern Europe, Europe)",,Orchidaceae,Epipactis coartata,Epipactis coartata,Epipactis,,f,f,,,,,,,,,,,"Gargano, Foresta Umbra, 670 m",,,,,,,,,,,,,,,,,,329384-2,Ber. Arbeitskreis. Heimische Orchid.,urn:lsid:ipni.org:publications:20000083-1,2025,2025 [3 Sep 2025],[3 Sep 2025],S.Hertel,spec.,Ber. Arbeitskreis. Heimische Orchid. 42(1): 240. 2025 [3 Sep 2025] ,,[english] Etymology: 'the specific epithet is named for the pinched epichile'.,,,10,coartata,,,f,t,,holotype UNIBAS,,,,,S.Hertel@40401-1@1@aut,,,tax. nov.,,1.2,f,epipactis~coartata,orchidaceaeepipactis~coartata~,18,wfo-1000085630,,species,,,,,Yes,Ber. Arbeitskreis. Heimische Orchid. 42(1): 240 (2025),https://www.ipni.org/n/77371338-1,IPNI Record: 77371338-1
urn:lsid:ipni.org:names:77371344-1,A.M.L.Medeiros & Mezzonato,,,,,,33(1): 142,,7,,12,,13940,2024,,"J.Paula-Souza, K.Santos &amp; D.R.Couto",,,31/10/2025 13:55,20/11/2025 14:29,"Roraima (Brazil North, Brazil, Southern America)",W,Passifloraceae,Passiflora dolorosa,Passiflora dolorosa,Passiflora,,f,f,,,,,,,,2,21,24,"Mucajaí, beira da RR-345, c. 6 km do entroncamento com a BR-174, 59 m",60,51,42,,,,,,N,,,,,,,,,328300-2,Novon,urn:lsid:ipni.org:publications:14256-2,2025,2025 [24 Sep 2025],[24 Sep 2025],A.M.L.Medeiros & Mezzonato,spec.,Novon 33(1): 142. 2025 [24 Sep 2025] [epublished],[epublished],"doi:10.3417/2025998 [english] Etymology: the specific epithet refers to the bracts, whose elongated and acute shape resembles swords.",,,11,dolorosa,,,f,t,,holotype FLOR;isotype R,,,,,A.M.L.Medeiros@20094062-1@1@aut$Mezzonato@20027081-1@2@aut,,,tax. nov.,,1.2,f,passiflora~dolorosa,passifloraceaepassiflora~dolorosa~,1721,wfo-1000085633,,species,,,,,Yes,Novon 33(1): 142 (2025),https://www.ipni.org/n/77371344-1,IPNI Record: 77371344-1
urn:lsid:ipni.org:names:77369003-1,Gonz.-Gallego & Jim.Mejías,,,,,,265: 169,,10,,10,,73PERPJM21,2021,,"P.Jiménez-Mejías, P.García-Moro &amp; R.M.Gonzales Tiburcio",,,11/09/2025 17:10,10/11/2025 10:46,"Peru (Western South America, Southern America);Ecuador (Western South America, Southern America);",W,Cyperaceae,Carex huancabambica,Carex huancabambica,Carex,,f,f,,,,,,,,5,3,57,"Peru: Piura. Camino a la Laguna Negra, 3510 m",79,29,52,,,,,,S,,,,,,,,,330029-2,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [31 Oct 2025],[31 Oct 2025],Gonz.-Gallego & Jim.Mejías,spec.,PhytoKeys 265: 169. 2025 [31 Oct 2025] [epublished],[epublished],"doi:10.3897/phytokeys.265.161909 [english] Etymology: the specific epithet is derived from the Huancabamba Depression within the Amotape–Huancabamba Zone in the Andes, that extends between Piura and Cajamarca in northern Peru to Loja in southern Ecuador",,,11,huancabambica,,,f,t,,holotype UPOS 18941;isotype USM,,,,,Gonz.-Gallego@20094063-1@1@aut$Jim.Mejías@20015694-1@2@aut,,,tax. nov.,,1.3,f,carex~huancabambica,cyperaceaecarex~huancabambica~,953,wfo-1000085635,,species,,,,,Yes,PhytoKeys 265: 169 (2025),https://www.ipni.org/n/77369003-1,IPNI Record: 77369003-1
urn:lsid:ipni.org:names:77371017-1,(Arènes) R.F.Almeida,Malpighiaceae Acridocarpus subsect. Madagascariensis Arènes,(Arènes),77370967-1,,,158(3): 440,,,,,,,,,,,,23/10/2025 08:07,04/11/2025 09:17,,,Malpighiaceae,Acridocarpus subgen. Madagascariensis,Acridocarpus subgen. Madagascariensis,Acridocarpus,,f,f,,,,madagascariensis,,,,,,,,,,,,,,,,,,,,,,,,null:,25628-1,Pl. Ecol. Evol.,urn:lsid:ipni.org:publications:20011731-1,2025,2025 [4 Nov 2025],[4 Nov 2025],R.F.Almeida,subgen.,Pl. Ecol. Evol. 158(3): 440. 2025 [4 Nov 2025] [epublished],[epublished],doi:10.5091/plecevo.158824,,,11,,,,f,t,,,,,,,Arènes@263-1@2@bas$R.F.Almeida@20026894-1@1@aut,,,stat. nov.,,1.3,f,acridocarpusmadagascariensis,malpighiaceaeacridocarpusmadagascariensis~~,188,wfo-1000085684,,subgenus,,,,,Yes,Pl. Ecol. Evol. 158(3): 440 (2025),https://www.ipni.org/n/77371017-1,IPNI Record: 77371017-1
urn:lsid:ipni.org:names:77371028-1,Gideon F.Sm.,,,,,,726(3): 130,,,,,,,,,,,,24/10/2025 05:59,06/11/2025 16:08,,,Crassulaceae,Kalanchoe ser. Leblanciae,Kalanchoe ser. Leblanciae,Kalanchoe,,f,f,,,,leblanciae,,,,,,,,,,,,,,,,,,,,,,,,,30060186-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [4 Nov 2025],[4 Nov 2025],Gideon F.Sm.,ser.,Phytotaxa 726(3): 130. 2025 [4 Nov 2025] [epublished],[epublished],doi:10.11646/phytotaxa.726.3.1 [english] Etymology: named for the type species.,,,8,,,,f,t,,,Kalanchoe leblanciae Wood (1903),,,,Gideon F.Sm.@40108-1@1@aut,,,tax. nov.,,1.3,f,kalanchoeleblanciae,crassulaceaekalanchoeleblanciae~~,809,wfo-1000085685,,series,,,,,Yes,Phytotaxa 726(3): 130 (2025),https://www.ipni.org/n/77371028-1,IPNI Record: 77371028-1
urn:lsid:ipni.org:names:77371029-1,Gideon F.Sm.,,,,,,726(3): 133,,,,,,,,,,,,24/10/2025 06:02,06/11/2025 16:10,,,Crassulaceae,Kalanchoe ser. Alticolae,Kalanchoe ser. Alticolae,Kalanchoe,,f,f,,,,alticolae,,,,,,,,,,,,,,,,,,,,,,,,,30060186-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [4 Nov 2025],[4 Nov 2025],Gideon F.Sm.,ser.,Phytotaxa 726(3): 133. 2025 [4 Nov 2025] [epublished],[epublished],doi:10.11646/phytotaxa.726.3.1 [english] Etymology: named for the type species.,,,8,,,,f,t,,,Kalanchoe alticola Compton (1975),,,,Gideon F.Sm.@40108-1@1@aut,,,tax. nov.,,1.3,f,kalanchoealticolae,crassulaceaekalanchoealticolae~~,810,wfo-1000085686,,series,,,,,Yes,Phytotaxa 726(3): 133 (2025),https://www.ipni.org/n/77371029-1,IPNI Record: 77371029-1
urn:lsid:ipni.org:names:77371030-1,Gideon F.Sm.,,,,,,726(3): 133,,,,,,,,,,,,24/10/2025 06:05,06/11/2025 16:11,,,Crassulaceae,Kalanchoe ser. Paniculatae,Kalanchoe ser. Paniculatae,Kalanchoe,,f,f,,,,paniculatae,,,,,,,,,,,,,,,,,,,,,,,,,30060186-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [4 Nov 2025],[4 Nov 2025],Gideon F.Sm.,ser.,Phytotaxa 726(3): 133. 2025 [4 Nov 2025] [epublished],[epublished],doi:10.11646/phytotaxa.726.3.1 [english] Etymology: named for the type species.,,,8,,,,f,t,,,Kalanchoe paniculata Harvey 1862,,,,Gideon F.Sm.@40108-1@1@aut,,,tax. nov.,,1.3,f,kalanchoepaniculatae,crassulaceaekalanchoepaniculatae~~,811,wfo-1000085687,,series,,,,,Yes,Phytotaxa 726(3): 133 (2025),https://www.ipni.org/n/77371030-1,IPNI Record: 77371030-1
urn:lsid:ipni.org:names:77371031-1,Gideon F.Sm.,,,,,,726(3): 136,,,,,,,,,,,,24/10/2025 06:07,06/11/2025 16:13,,,Crassulaceae,Kalanchoe ser. Humiles,Kalanchoe ser. Humiles,Kalanchoe,,f,f,,,,humiles,,,,,,,,,,,,,,,,,,,,,,,,,30060186-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [4 Nov 2025],[4 Nov 2025],Gideon F.Sm.,ser.,Phytotaxa 726(3): 136. 2025 [4 Nov 2025] [epublished],[epublished],doi:10.11646/phytotaxa.726.3.1 [english] Etymology: named for the type species.,,,8,,,,f,t,,,Kalanchoe humilis,,,,Gideon F.Sm.@40108-1@1@aut,,,tax. nov.,,1.3,f,kalanchoehumiles,crassulaceaekalanchoehumiles~~,812,wfo-1000085688,,series,,,,,Yes,Phytotaxa 726(3): 136 (2025),https://www.ipni.org/n/77371031-1,IPNI Record: 77371031-1
urn:lsid:ipni.org:names:77371032-1,Gideon F.Sm.,,,,,,726(3): 138,,,,,,,,,,,,24/10/2025 06:10,06/11/2025 16:13,,,Crassulaceae,Kalanchoe ser. Elizae,Kalanchoe ser. Elizae,Kalanchoe,,f,f,,,,elizae,,,,,,,,,,,,,,,,,,,,,,,,,30060186-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [4 Nov 2025],[4 Nov 2025],Gideon F.Sm.,ser.,Phytotaxa 726(3): 138. 2025 [4 Nov 2025] [epublished],[epublished],doi:10.11646/phytotaxa.726.3.1 [english] Etymology: named for the type species.,,,8,,,,f,t,,,Kalanchoe elizae,,,,Gideon F.Sm.@40108-1@1@aut,,,tax. nov.,,1.3,f,kalanchoeelizae,crassulaceaekalanchoeelizae~~,813,wfo-1000085689,,series,,,,,Yes,Phytotaxa 726(3): 138 (2025),https://www.ipni.org/n/77371032-1,IPNI Record: 77371032-1
urn:lsid:ipni.org:names:77371342-1,"N.H.Xia, Z.Y.Niu & Y.H.Tong",,,,,,265: 213,,17,,4,,BLSC-25041501,2025,,L.Bai &amp; H.Y.Li,,,31/10/2025 13:47,04/11/2025 14:48,"Guangxi (China Southeast, China, Asia-Temperate)",E,Poaceae,Indosasa fimbriligulata,Indosasa fimbriligulata,Indosasa,,f,f,,,,,,,,21,37,48,"Guangxi Zhuang Autonomous Region: Fangchenggang City, Naliang Town, Gaolin Village, 391 m",107,40,57,,,,,,N,,,,,,,,,18274-1,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [4 Nov 2025],[4 Nov 2025],"N.H.Xia, Z.Y.Niu & Y.H.Tong",spec.,PhytoKeys 265: 213. 2025 [4 Nov 2025] [epublished],[epublished],doi:10.3897/phytokeys.265.167921 [english] Etymology: 'The specific epithet refers to the fimbriate culm leaf ligule of this species'.,,,11,fimbriligulata,,,f,t,,holotype IBSC,,,,,Z.Y.Niu@20047463-1@2@aut$N.H.Xia@36194-1@1@aut$Y.H.Tong@20023078-1@3@aut,,,tax. nov.,,1.3,f,indosasa~fimbriligulata,poaceaeindosasa~fimbriligulata~,346,wfo-1000085690,,species,,,,,Yes,PhytoKeys 265: 213 (2025),https://www.ipni.org/n/77371342-1,IPNI Record: 77371342-1
urn:lsid:ipni.org:names:77371343-1,Sheng H.Tang & F.W.Li,,,,,,265: 224,,3,,4,,202504001,2025,,Sheng H.Tang &amp; Da-Zhu Tang,,,31/10/2025 13:49,04/11/2025 14:55,"Guizhou (China South-Central, China, Asia-Temperate)",E,Primulaceae,Primula xinjingensis,Primula xinjingensis,Primula,,f,f,,,,,,,,28,52,,"Yanhe County, Xinjing Town, c. 700 m",108,18,,,,,,,N,,,,,,,,,30005261-2,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [4 Nov 2025],[4 Nov 2025],Sheng H.Tang & F.W.Li,spec.,PhytoKeys 265: 224. 2025 [4 Nov 2025] [epublished],[epublished],"doi:10.3897/phytokeys.265.168043 [english] Etymology: 'The new taxon was named for its locality, Xinjing Town'.",,,11,xinjingensis,,,f,t,,holotype CSH CSH0220070;isotype Guizhou Botanical Garden,,,,,Sheng H.Tang@20046971-1@1@aut$F.W.Li@20016735-1@2@aut,,,tax. nov.,,1.3,f,primula~xinjingensis,primulaceaeprimula~xinjingensis~,348,wfo-1000085691,,species,,,,,Yes,PhytoKeys 265: 224 (2025),https://www.ipni.org/n/77371343-1,IPNI Record: 77371343-1
