id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_pk,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym
urn:lsid:ipni.org:names:77370695-1,L.Q.Zhao & Y.Xin,,,,,,47(10): 158,,6,,7,,MG-092,2017,,L.Q.Zhao,,,14/10/2025 14:24,14/10/2025 14:30,"Mongolia (Mongolia, Asia-Temperate)",,Cyperaceae,Carex humida var. orhonensis,Carex humida var. orhonensis,Carex,,f,f,,,,,orhonensis,,,,,,"Selenge, Orkhontul Sum",,,,,,,,,,,,,,,,,,300227-1,Adansonia,urn:lsid:ipni.org:publications:833-2,2025,2025 [30 Jun 2025],[30 Jun 2025],L.Q.Zhao & Y.Xin,var.,Adansonia 47(10): 158. 2025 [30 Jun 2025] [epublished],[epublished],"doi:10.5252/adansonia2025v47a10 [english] Etymology: the specific epithet refers to Orkhontul Sum in Mongolia, where the species was found",,,11,humida,Y.L.Chang & Y.L.Yang,,f,t,,holotype HIMC HIMC0014424;isotype HIMC HIMC0014425,,,,,Y.Xin@20093739-1@2@aut$L.Q.Zhao@20000144-1@1@aut,Y.L.Yang@15093-1@2@aut$Y.L.Chang@1522-1@1@aut,,tax. nov.,,1.2,f,carex~humidaorhonensis,cyperaceaecarex~humidaorhonensis,362,wfo-1200115017,,,,,,
urn:lsid:ipni.org:names:77370700-1,Bo Ding & H.P.Deng,,,,,,319(2): 194,,24,,9,,201509060,2015,,B.Ding,,,14/10/2025 14:31,14/10/2025 15:43,"Sichuan (China South-Central, China, Asia-Temperate)",E,Balsaminaceae,Impatiens baishaensis,Impatiens baishaensis,Impatiens,,f,f,,,,,,,,29,26,48,"Hongya County, Wawu Township, Baisha River, Wawu Shan Provincial Nature Reserve, c. 2250 m",102,54,20,,,,,,N,,,,,,,,,325983-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2017,2017 [1 Sep 2017],[1 Sep 2017],Bo Ding & H.P.Deng,spec.,Phytotaxa 319(2): 194. 2017 [1 Sep 2017] [epublished],[epublished],doi:10.11646/phytotaxa.319.2.8 [english] Etymology: 'The epithet baishaensis refers to the locality of the type specimen'.,,,11,baishaensis,,,f,t,,holotype PE;isotype PE;isotype SWNTU,,,,,H.P.Deng@20029343-1@2@aut$Bo Ding@20027049-1@1@aut,,,tax. nov.,,1.3,f,impatiens~baishaensis,balsaminaceaeimpatiens~baishaensis~,363,wfo-1000085372,,,,,,
urn:lsid:ipni.org:names:77370701-1,(H.Perrier) Descourv. & Hervouet,Orchidaceae Benthamia herminioides Schltr. subsp. arcuata H.Perrier,(H.Perrier),77188647-1,,,47(11): 182,,,,,,,,,,,,14/10/2025 14:45,14/10/2025 14:45,,,Orchidaceae,Benthamia arcuata,Benthamia arcuata,Benthamia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28828-1,Adansonia,urn:lsid:ipni.org:publications:833-2,2025,2025 [21 Jul 2025],[21 Jul 2025],Descourv. & Hervouet,spec.,Adansonia 47(11): 182. 2025 [21 Jul 2025] [epublished],[epublished],doi:10.5252/adansonia2025v47a11,,,11,arcuata,,,f,t,,,,,,,Hervouet@20027708-1@2@aut$Descourv.@20024222-1@1@aut$H.Perrier@7533-1@3@bas,,,comb. et stat. nov.,,1.1,f,benthamia~arcuata,orchidaceaebenthamia~arcuata~,364,wfo-1000085359,,,,,,
urn:lsid:ipni.org:names:77370702-1,Hermans & Hervouet,,,,,,47(11): 189,,,,,,5183,2001,,J.Hermans,,,14/10/2025 14:54,14/10/2025 14:54,"Madagascar (Western Indian Ocean, Africa)",,Orchidaceae,Benthamia corona,Benthamia corona,Benthamia,,f,f,,,,,,,,,,,"Analamanga, Anjozorobe area, Hort. Malala Orchidées",,,,,,,,,,,,,,,,,,28828-1,Adansonia,urn:lsid:ipni.org:publications:833-2,2025,2025 [21 Jul 2025],[21 Jul 2025],Hermans & Hervouet,spec.,Adansonia 47(11): 189. 2025 [21 Jul 2025] [epublished],[epublished],"doi:10.5252/adansonia2025v47a11 [english] Etymology: the specific epithet refers to the crown-like appearance of the flowers and its morphological resemblance to, and commemorating the coronavirus (COVID-19), an infectious disease caused by the SARS-CoV-2 virus, which resulted in a world pandemic from 2019 to 2022.",,,11,corona,,,f,t,,holotype K,,,,,Hermans@36731-1@1@aut$Hervouet@20027708-1@2@aut,,,tax. nov.,,1.1,f,benthamia~corona,orchidaceaebenthamia~corona~,365,wfo-1000085360,,,,,,
urn:lsid:ipni.org:names:77370703-1,Descourv. & Hervouet,,,,,,47(11): 192,,23,,8,,5138,1926,,R.Decary,,,14/10/2025 14:57,14/10/2025 14:57,"Madagascar (Western Indian Ocean, Africa)",E,Orchidaceae,Benthamia decaryana,Benthamia decaryana,Benthamia,,f,f,,,,,,,,23,35,,"Atsimo-Atsinanana, Midongy du sud",47,1,,,,,,,S,,,,,,,,,28828-1,Adansonia,urn:lsid:ipni.org:publications:833-2,2025,2025 [21 Jul 2025],[21 Jul 2025],Descourv. & Hervouet,spec.,Adansonia 47(11): 192. 2025 [21 Jul 2025] [epublished],[epublished],"doi:10.5252/adansonia2025v47a11 [english] Etymology: the specific epithet is named for Raymond Decary (1891-1973), colonial administrator in Madagascar.",,,11,decaryana,,,f,t,,holotype P P00094591;isotype P P00094592;isotype K;isotype TAN,,,,,Hervouet@20027708-1@2@aut$Descourv.@20024222-1@1@aut,,,tax. nov.,,1.1,f,benthamia~decaryana,orchidaceaebenthamia~decaryana~,366,wfo-1000085362,,,,,,
urn:lsid:ipni.org:names:77370704-1,Hervouet & Descourv.,,,,,,47(11): 199,,,,8,,16153,1962,,J.Bosser,,,14/10/2025 15:02,14/10/2025 15:02,"Madagascar (Western Indian Ocean, Africa)",E,Orchidaceae,Benthamia erinacea f. reticulata,Benthamia erinacea f. reticulata,Benthamia,,f,f,,,,,reticulata,,,19,,45,"Analamanga, lake Mantasoa",47,50,17,,,,,,,,,,,,,,,77297699-1,Adansonia,urn:lsid:ipni.org:publications:833-2,2025,2025 [21 Jul 2025],[21 Jul 2025],Hervouet & Descourv.,f.,Adansonia 47(11): 199. 2025 [21 Jul 2025] [epublished],[epublished],"doi:10.5252/adansonia2025v47a11 [english] Etymology: the specific epithet is from the Latin 'reticulatus', veined by a network.",,,11,erinacea,(Cordem.) Hermans & P.J.Cribb,,f,t,,holotype P P00692431,,,,,Descourv.@20024222-1@2@aut$Hervouet@20027708-1@1@aut,Hermans@36731-1@1@aut$Cordem.@4372-1@3@bas$P.J.Cribb@1873-1@2@aut,,tax. nov.,,1.1,f,benthamia~erinaceareticulata,orchidaceaebenthamia~erinaceareticulata,367,wfo-1200115018,,,,,,
urn:lsid:ipni.org:names:77370705-1,Descourv. & Hervouet,,,,,,47(11): 209,,,,11,,18340,1963,,J.Bosser,,,14/10/2025 15:06,14/10/2025 15:06,"Madagascar (Western Indian Ocean, Africa)",E,Orchidaceae,Benthamia lakatoensis,Benthamia lakatoensis,Benthamia,,f,f,,,,,,,,19,11,30,"Alaotra-Mangoro, route de Lakato",48,26,,,,,,,S,,,,,,,,,28828-1,Adansonia,urn:lsid:ipni.org:publications:833-2,2025,2025 [21 Jul 2025],[21 Jul 2025],Descourv. & Hervouet,spec.,Adansonia 47(11): 209. 2025 [21 Jul 2025] [epublished],[epublished],"doi:10.5252/adansonia2025v47a11 [english] Etymology: the specific epithet refers to 'Lakato', a village near Andasibe in the Alaotra-Mangoro region, where the type of the plant was first found.",,,11,lakatoensis,,,f,t,,holotype P P00094562,,,,,Hervouet@20027708-1@2@aut$Descourv.@20024222-1@1@aut,,,tax. nov.,,1.1,f,benthamia~lakatoensis,orchidaceaebenthamia~lakatoensis~,368,wfo-1000085365,,,,,,
urn:lsid:ipni.org:names:77370706-1,Hervouet & Descourv.,,,,,,47(11): 214,,18,,9,,434,1994,,G.M.Rahajasoa,,,14/10/2025 15:09,14/10/2025 15:09,"Madagascar (Western Indian Ocean, Africa)",E,Orchidaceae,Benthamia litoralis,Benthamia litoralis,Benthamia,,f,f,,,,,,,,15,35,,"Sava, parc National de Masoala, 1 km au Nord de la rivière Fampotakely",50,25,,,,,,,S,,,,,,,,,28828-1,Adansonia,urn:lsid:ipni.org:publications:833-2,2025,2025 [21 Jul 2025],[21 Jul 2025],Hervouet & Descourv.,spec.,Adansonia 47(11): 214. 2025 [21 Jul 2025] [epublished],[epublished],"doi:10.5252/adansonia2025v47a11 [english] Etymology: the specific epithet is from Latin 'litoralis' referring to the sea-shore, due to the vicinity of its habitat to the coast.",,,11,litoralis,,,f,t,,holotype P P00692457,,,,,Descourv.@20024222-1@2@aut$Hervouet@20027708-1@1@aut,,,tax. nov.,,1.1,f,benthamia~litoralis,orchidaceaebenthamia~litoralis~,369,wfo-1000085366,,,,,,
urn:lsid:ipni.org:names:77370707-1,Hervouet & Descourv.,,,,,,47(11): 220,,7,,4,,22460,1978,,J.Bosser,,,14/10/2025 15:16,14/10/2025 15:16,"Réunion (Western Indian Ocean, Africa);Madagascar (Western Indian Ocean, Africa);",E,Orchidaceae,Benthamia mascula,Benthamia mascula,Benthamia,,f,f,,,,,,,,21,6,,"La Réunion. Sentier du Bras Cabot, îlet de Patience",55,37,,,,,,,S,,,,,,,,,28828-1,Adansonia,urn:lsid:ipni.org:publications:833-2,2025,2025 [21 Jul 2025],[21 Jul 2025],Hervouet & Descourv.,spec.,Adansonia 47(11): 220. 2025 [21 Jul 2025] [epublished],[epublished],doi:10.5252/adansonia2025v47a11 [english] Etymology: the specific epithet refers to the proportionally large scrotum-shaped spur.,,,11,mascula,,,f,t,,holotype P P00738370,,,,,Hervouet@20027708-1@1@aut$Descourv.@20024222-1@2@aut,,,tax. nov.,,1.1,f,benthamia~mascula,orchidaceaebenthamia~mascula~,370,wfo-1000085367,,,,,,
urn:lsid:ipni.org:names:77370708-1,Hermans & Hervouet,,,,,,47(11): 237,,,,5,,8224,2001,,J.Hermans,,,14/10/2025 15:19,14/10/2025 15:19,"Madagascar (Western Indian Ocean, Africa)",E,Orchidaceae,Benthamia trifida,Benthamia trifida,Benthamia,,f,f,,,,,,,,19,,40,"Alaotra-Mangoro, Andasibe area, 1150 m",48,27,24,,,,,,S,,,,,,,,,28828-1,Adansonia,urn:lsid:ipni.org:publications:833-2,2025,2025 [21 Jul 2025],[21 Jul 2025],Hermans & Hervouet,spec.,Adansonia 47(11): 237. 2025 [21 Jul 2025] [epublished],[epublished],doi:10.5252/adansonia2025v47a11 [english] Etymology: the specific epithet refers to the distinctive three-pointed calyx and corolla.,,,11,trifida,,,f,t,,holotype K,,,,,Hervouet@20027708-1@2@aut$Hermans@36731-1@1@aut,,,tax. nov.,,1.1,f,benthamia~trifida,orchidaceaebenthamia~trifida~,371,wfo-1000085368,,,,,,
urn:lsid:ipni.org:names:77370709-1,Hervouet & Descourv.,,,,,,47(11): 239,,14,,2,,1963,1969,,T.Cadet,,,14/10/2025 15:22,14/10/2025 15:36,"Réunion (Western Indian Ocean, Africa)",,Orchidaceae,Benthamia vulcanorum,Benthamia vulcanorum,Benthamia,,f,f,,,,,,,,,,,sine loc,,,,,,,,,,,,,,,,,,28828-1,Adansonia,urn:lsid:ipni.org:publications:833-2,2025,2025 [21 Jul 2025],[21 Jul 2025],Hervouet & Descourv.,spec.,Adansonia 47(11): 239. 2025 [21 Jul 2025] [epublished],[epublished],doi:10.5252/adansonia2025v47a11 [english] Etymology: the specific epithet means 'of the volcanoes' in reference to the species range in high altitude zones between the Fournaise volcano and the Piton des Neiges,,,11,vulcanorum,,,f,t,,holotype P P00738518,,,,,Hervouet@20027708-1@1@aut$Descourv.@20024222-1@2@aut,,,tax. nov.,,1.2,f,benthamia~vulcanorum,orchidaceaebenthamia~vulcanorum~,372,wfo-1000085371,,,,,,
urn:lsid:ipni.org:names:77370710-1,(Makino) D.L.Fu,Poaceae Arundinaria ramosa Makino,(Makino),390514-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 15:44,14/10/2025 15:53,,,Poaceae,Phyllostachys ramosa,Phyllostachys ramosa,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,ramosa,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$Makino@6013-1@2@bas,,,comb. nov.,,1.3,f,phyllostachys~ramosa,poaceaephyllostachys~ramosa~,373,wfo-1000085373,,,,,,
urn:lsid:ipni.org:names:77370711-1,(E.G.Camus) D.L.Fu,Poaceae Arundinaria rigidula E.G.Camus,(E.G.Camus),390519-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 15:44,14/10/2025 15:53,,,Poaceae,Phyllostachys rigidula,Phyllostachys rigidula,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,rigidula,,,f,t,,,,,,,E.G.Camus@12373-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~rigidula,poaceaephyllostachys~rigidula~,374,wfo-1000085374,,,,,,
urn:lsid:ipni.org:names:77370712-1,(T.H.Wen) D.L.Fu,Poaceae Ferrocalamus rimosivaginus T.H.Wen,(T.H.Wen),904185-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 15:44,14/10/2025 15:54,,,Poaceae,Phyllostachys rimosivagina,Phyllostachys rimosivagina,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,rimosivagina,,,f,t,,,,,,,T.H.Wen@13830-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~rimosivagina,poaceaephyllostachys~rimosivagina~,375,wfo-1000085375,,,,,,
urn:lsid:ipni.org:names:77370713-1,(T.P.Yi) D.L.Fu,Poaceae Fargesia robusta T.P.Yi,(T.P.Yi),906116-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 15:44,14/10/2025 15:55,,,Poaceae,Phyllostachys robusta,Phyllostachys robusta,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,robusta,,,f,t,,,,,,,T.P.Yi@15079-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~robusta,poaceaephyllostachys~robusta~,376,wfo-1000085376,,,,,,
urn:lsid:ipni.org:names:77370714-1,(Gamble) D.L.Fu,Poaceae Arundinaria rolloana Gamble,(Gamble),390520-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 15:44,14/10/2025 15:56,,,Poaceae,Phyllostachys rolloana,Phyllostachys rolloana,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,rolloana,,,f,t,,,,,,,Gamble@3003-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~rolloana,poaceaephyllostachys~rolloana~,377,wfo-1000085377,,,,,,
urn:lsid:ipni.org:names:77370715-1,(McClure) D.L.Fu,Poaceae Sinobambusa rubroligula McClure,(McClure),421967-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 15:45,14/10/2025 15:57,,,Poaceae,Phyllostachys rubroligula,Phyllostachys rubroligula,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,rubroligula,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$McClure@5903-1@2@bas,,,comb. nov.,,1.3,f,phyllostachys~rubroligula,poaceaephyllostachys~rubroligula~,378,wfo-1000085378,,,,,,
urn:lsid:ipni.org:names:77370716-1,(Cheng H.Hu) D.L.Fu,Poaceae Sasa rubrovaginata Cheng H.Hu,(Cheng H.Hu),929252-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 15:45,04/11/2025 12:15,,,Poaceae,Phyllostachys rubrovaginata,Phyllostachys rubrovaginata,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,rubrovaginata,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$Cheng H.Hu@15140-1@2@bas,,,comb. nov.,,1.4,f,phyllostachys~rubrovaginata,poaceaephyllostachys~rubrovaginata~,379,wfo-1000085379,,,,,,
urn:lsid:ipni.org:names:77370717-1,(T.P.Yi) D.L.Fu,Poaceae Fargesia rufa T.P.Yi,(T.P.Yi),906117-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 15:46,14/10/2025 15:58,,,Poaceae,Phyllostachys rufa,Phyllostachys rufa,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,rufa,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$T.P.Yi@15079-1@2@bas,,,comb. nov.,,1.3,f,phyllostachys~rufa,poaceaephyllostachys~rufa~,380,wfo-1000085380,,,,,,
urn:lsid:ipni.org:names:77370718-1,(T.H.Wen & S.Y.Chen) D.L.Fu,Poaceae Pleioblastus rugatus T.H.Wen & S.Y.Chen,(T.H.Wen & S.Y.Chen),900648-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 15:46,14/10/2025 15:59,,,Poaceae,Phyllostachys rugata,Phyllostachys rugata,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,9,rugata,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$T.H.Wen@13830-1@2@bas$S.Y.Chen@0-0@3@bas,,,comb. nov.,,1.3,f,phyllostachys~rugata,poaceaephyllostachys~rugata~,381,wfo-1000085381,,,,,,
urn:lsid:ipni.org:names:77370719-1,(T.P.Yi) D.L.Fu,Poaceae Yushania rugosa T.P.Yi,(T.P.Yi),929465-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 15:47,14/10/2025 15:59,,,Poaceae,Phyllostachys rugosa,Phyllostachys rugosa,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,rugosa,,,f,t,,,,,,,T.P.Yi@15079-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~rugosa,poaceaephyllostachys~rugosa~,382,wfo-1000085382,,,,,,
urn:lsid:ipni.org:names:77370720-1,(T.H.Wen) D.L.Fu,Poaceae Gelidocalamus rutilans T.H.Wen,(T.H.Wen),902092-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 15:48,14/10/2025 16:00,,,Poaceae,Phyllostachys rutilans,Phyllostachys rutilans,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,rutilans,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$T.H.Wen@13830-1@2@bas,,,comb. nov.,,1.3,f,phyllostachys~rutilans,poaceaephyllostachys~rutilans~,383,wfo-1000085383,,,,,,
urn:lsid:ipni.org:names:77370721-1,(Makino ex Koidz.) D.L.Fu,Poaceae Pleioblastus sadoensis Makino ex Koidz.,(Makino ex Koidz.),416345-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 15:48,14/10/2025 16:01,,,Poaceae,Phyllostachys sadoensis,Phyllostachys sadoensis,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,sadoensis,,,f,t,,,,,,,Koidz.@4931-1@3@basEx$Makino@6013-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~sadoensis,poaceaephyllostachys~sadoensis~,384,wfo-1000085384,,,,,,
urn:lsid:ipni.org:names:77370722-1,(T.P.Yi) D.L.Fu,Poaceae Fargesia sagittatinea T.P.Yi,(T.P.Yi),934780-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 15:48,14/10/2025 16:01,,,Poaceae,Phyllostachys sagittatinea,Phyllostachys sagittatinea,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,sagittatinea,,,f,t,,,,,,,T.P.Yi@15079-1@2@bas$D.L.Fu@20004429-2@1@aut,,,comb. nov.,,1.3,f,phyllostachys~sagittatinea,poaceaephyllostachys~sagittatinea~,385,wfo-1000085385,,,,,,
urn:lsid:ipni.org:names:77370723-1,(B.M.Yang) D.L.Fu,Poaceae Indosasa sangzhiensis B.M.Yang,(B.M.Yang),77297507-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 15:50,14/10/2025 16:02,,,Poaceae,Phyllostachys sangzhiensis,Phyllostachys sangzhiensis,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,sangzhiensis,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$B.M.Yang@13592-1@2@bas,,,comb. nov.,,1.3,f,phyllostachys~sangzhiensis,poaceaephyllostachys~sangzhiensis~,386,wfo-1000085386,,,,,,
urn:lsid:ipni.org:names:77370724-1,(Nakai) D.L.Fu,Poaceae Sasa samaniana Nakai,(Nakai),420485-1,,,12(2): 101,,,,,,,,,,,,14/10/2025 16:04,14/10/2025 16:09,,,Poaceae,Phyllostachys samaniana,Phyllostachys samaniana,Phyllostachys,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,331263-2,Amer. J. Agric. Forest.,urn:lsid:ipni.org:publications:20027138-1,2024,2024 [2 Apr 2024],[2 Apr 2024],D.L.Fu,spec.,Amer. J. Agric. Forest. 12(2): 101. 2024 [2 Apr 2024] [epublished],[epublished],doi:10.11648/j.ajaf.20241202.14,,,11,samaniana,,,f,t,,,,,,,D.L.Fu@20004429-2@1@aut$Nakai@23869-1@2@bas,,,comb. nov.,,1.3,f,phyllostachys~samaniana,poaceaephyllostachys~samaniana~,387,wfo-1000085387,,,,,,
